,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest;;;;;;
"1799,1219714619222130688,1219714605859188741,1579637601000.0,2020-01-21 15:13:21,-500,,""La titular del #Minsa se conectó, a través de la Red Nacional de Telesalud, con el @hospitalloayza, el centro de salud Perené, @INO_Peru e @NeoplasicasPeru, para comprobar el acceso desde distintos puntos del país.  https://t.co/R0K4RToVn3"",es,['minsa'],[],138471254,138471254,Minsa_Peru,Ministerio de Salud,2,15,https://twitter.com/Minsa_Peru/status/1219714619222130688,[],['https://pbs.twimg.com/media/EO1L-T1XkAIzpoJ.jpg'],1,https://pbs.twimg.com/media/EO1L-T1XkAIzpoJ.jpg,False,7,1,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1800,1219669744271360005,1219669744271360005,1579626902000.0,2020-01-21 12:15:02,-500,,📣 En estos momentos los equipos técnicos del #Minsa y de la #Diresa se reunen para revisar el Plan de Reformulación de Atención a Personas Expuestas a Metales Pesados de la provincia de Hualgayoc para el año 2020 y 2021.  @DiresaCajamarca  @Minsa_Peru  @gob_reg  https://t.co/DSzDm9C7XG,es,""['minsa', 'diresa']"",[],471445803,471445803,DiresaCajamarca,Dirección Regional de Salud - Cajamarca,2,12,https://twitter.com/DiresaCajamarca/status/1219669744271360005,[],['https://pbs.twimg.com/media/EO0jKCKX0AIVi7Z.jpg'],1,https://pbs.twimg.com/media/EO0jKCKX0AIVi7Z.jpg,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1801,1217873651829219333,1217873651829219333,1579198680000.0,2020-01-16 13:18:00,-500,,[ #Salud ] Hospital Loayza: cirujanos realizan primera cirugía mínimamente invasiva a una anciana de 78 años  https://t.co/nwxP9jamgY vía @Federación de Periodistas del Perú Infórmese más con #FPPNoticias | #Minsa,es,""['salud', 'fppnoticias', 'minsa']"",[],872833374381060097,872833374381060097,FPP_Noticias,Federación de Periodistas del Perú,4,13,https://twitter.com/FPP_Noticias/status/1217873651829219333,['https://fpp.org.pe/hospital-loayza-cirujanos-realizan-primera-cirugia-minimamente-invasiva-a-una-anciana-de-78-anos/'],[],0,,False,1,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1802,1217819278109487106,1217249765714464769,1579185716000.0,2020-01-16 09:41:56,-500,,""@malditaternura @Minsa_Peru Es realmente indignante y no debe quedar impune, #ReformaSerums #EmergenciaSerums #Colegiomedicodelperu #PoliciaNacionalDelPeru #Minsa #FuerzasArmadas #Nomasmuertesserums #Federacionmedicaperuana 2 intentos de violación y 1 médico fallecido en lo que va del año.😮  https://t.co/wwA3zdqZR8"",es,""['reformaserums', 'emergenciaserums', 'colegiomedicodelperu', 'policianacionaldelperu', 'minsa', 'fuerzasarmadas', 'nomasmuertesserums', 'federacionmedicaperuana']"",[],746497676,746497676,Lizeth0125cq,lizethICQ,4,9,https://twitter.com/Lizeth0125cq/status/1217819278109487106,[],['https://pbs.twimg.com/media/EOaQLcKXUAAFeBv.jpg'],1,https://pbs.twimg.com/media/EOaQLcKXUAAFeBv.jpg,False,1,1,0,,""['#Minsa', 'Peru']"",,,,,,,""[{'screen_name': 'malditaternura', 'name': 'b', 'id': '1336752325147439106'}, {'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}]"",,,,";;;;;;
"1803,1216781609195778049,1216750710789939202,1578938316000.0,2020-01-13 12:58:36,-500,,""salí de ese centro y mi papá me llevo al otro, estábamos muriendo de calor. un desastre. la fuerza me acompañó y conseguí la última cita para hoy en la tarde yayy @Minsa_Peru #minsa #saludpublica #reclamo #queja"",es,""['minsa', 'saludpublica', 'reclamo', 'queja']"",[],3232219167,3232219167,andxeacampos,Andrea.,1,12,https://twitter.com/andxeacampos/status/1216781609195778049,[],[],0,,False,1,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1804,1216743117078089729,1216743117078089729,1578929139000.0,2020-01-13 10:25:39,-500,,""Una gran oportunidad para el sector #Salud en Peru";" una cordial invitacion a profesionales de la salud, directores médicos, importadores de tecnología médica, gremios e instituciones públicas y privadas. #essalud #Minsa #ClinicaSanBorja #ClinicaJavierPrado #ClinicaGoodHope #Auna  https://t.co/dgCIVPJeFl"",es,""['salud', 'essalud', 'minsa', 'clinicasanborja', 'clinicajavierprado', 'clinicagoodhope', 'auna']"",[],2261690143,2261690143,Andinaholding1,Andina Holding,1,10,https://twitter.com/Andinaholding1/status/1216743117078089729,[],['https://pbs.twimg.com/media/EOK9Z_HX0AY0nSK.jpg'],1,https://pbs.twimg.com/media/EOK9Z_HX0AY0nSK.jpg,False,1,0,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;
"1805,1215970725531734017,1215970725531734017,1578744987000.0,2020-01-11 07:16:27,-500,,Madrugar para que no te ganen la especialidad sino nuevamente madrugar o mejor acampar sino te la pueden ganar de nuevo. ¿Esto pasa en todas las ubaps? #minsa @Minsa_Peru,es,['minsa'],[],208332316,208332316,AndrEle_,Ándre.,6,7,https://twitter.com/AndrEle_/status/1215970725531734017,[],[],0,,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1806,1214962521175724032,1214962521175724032,1578504612000.0,2020-01-08 12:30:12,-500,,#Cannabis: #Minsa convocará a expertos para intercambiar experiencias sobre su #UsoMedicinal ►  https://t.co/0ZgJIiBRYi #Perú #CannabisMedicinal #marihuana #UsoTerapéutico #cannabidiol #Digesp #OPS  https://t.co/ICAvgCgxiq,es,""['cannabis', 'minsa', 'usomedicinal', 'perú', 'cannabismedicinal', 'marihuana', 'usoterapéutico', 'cannabidiol', 'digesp', 'ops']"",[],148002185,148002185,AgroForum,AgroFórum.pe,3,12,https://twitter.com/AgroForum/status/1214962521175724032,['https://pst.cr/qCHSE'],['https://pbs.twimg.com/media/ENxp-U5WsAAbfHJ.jpg'],1,https://pbs.twimg.com/media/ENxp-U5WsAAbfHJ.jpg,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1807,1214922711836897281,1214911089806364678,1578495121000.0,2020-01-08 09:52:01,-500,,""@canalN_ Esto es mafia  Ya es conocido q lo malogran para dar chamba a clínicas  Vizcarra puede llevar uno mensual, igual se va a """"malograr""""   Fiscalía debe investigar   EL director del hospital debe responder  @elcomercio_peru @larepublica_pe @elpanfletope  #salud #minsa  #corrupcion"",es,""['salud', 'minsa', 'corrupcion']"",[],943646958316482560,943646958316482560,Raulqr2,Raul qr,3,9,https://twitter.com/Raulqr2/status/1214922711836897281,[],[],0,,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,""[{'screen_name': 'canalN_', 'name': 'Canal N', 'id': '248692867'}]"",,,,";;;;;;
"1808,1214645480300396546,1214645480300396546,1578429024000.0,2020-01-07 15:30:24,-500,,""#TuSaludPrimero En un trabajo coordinado entre el #Minsa y gobiernos locales, se logró realizar más de 1 millón 600 mil visitas domiciliarias para la prevención y disminución de la anemia en el Perú.  Más información 👉  https://t.co/n1tKrmZ57L  https://t.co/Tw6x6WZ472"",es,""['tusaludprimero', 'minsa']"",[],138471254,138471254,Minsa_Peru,Ministerio de Salud,2,15,https://twitter.com/Minsa_Peru/status/1214645480300396546,['https://www.gob.pe/es/n/76518'],['https://pbs.twimg.com/media/ENtJnqiXkAAJiG6.png'],1,https://pbs.twimg.com/media/ENtJnqiXkAAJiG6.png,False,28,4,7,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
1809,1214324726937600006,1214324726937600006,1578352550000.0,2020-01-06 18:15:50,-500,,Un ejemplo que en la actualidad se manejan emergencias ginecológicas por laparoscopía. Una pena que en el Perú la mayoría de peruanos no tengan este acceso. Y lo peor es que reduciría costos en todo sentido. #G&amp;"O #MINSA #Emergency   https://t.co/2onM21ScZe  https://t.co/i3FP39MK4a,es,""['g', 'minsa', 'emergency']"",[],812156786392399872,812156786392399872,wEdu_MR,""Eduardo Melgarejo, MD"",1,18,https://twitter.com/wEdu_MR/status/1214324726937600006,['https://www.nejm.org/doi/full/10.1056/NEJMicm1907697?query=featured_obstetrics-gynecology'],['https://pbs.twimg.com/media/ENol5dhWkAAtfC4.jpg'],1,https://pbs.twimg.com/media/ENol5dhWkAAtfC4.jpg,False,2,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;
"1810,1214209022624256001,1214209022624256001,1578324964000.0,2020-01-06 10:36:04,-500,,El #Minsa convocará a representantes de la @OPSOMSPeru y el @CMP_PERU con el objetivo de crear espacios para el intercambio de experiencias que permitan mayor orientación sobre el uso medicinal y terapéutico del cannabis y sus derivados. Más información ➡  https://t.co/3D4iSUo45v  https://t.co/IJVIahOAcv,es,['minsa'],[],138471254,138471254,Minsa_Peru,Ministerio de Salud,1,10,https://twitter.com/Minsa_Peru/status/1214209022624256001,['https://www.gob.pe/es/n/76490'],['https://pbs.twimg.com/media/ENm8qQdUUAEaw4p.png'],1,https://pbs.twimg.com/media/ENm8qQdUUAEaw4p.png,False,11,1,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1811,1213134211357523968,1213134211357523968,1578068709000.0,2020-01-03 11:25:09,-500,,En control de calidad y limpieza de data #SeguimientoDeAnemia #CDC #Perú #MINSA 🇵🇪: me siento orgullosa,es,""['seguimientodeanemia', 'cdc', 'perú', 'minsa']"",[],1573231844,1573231844,RositaAcosta4u,Rosita Acosta,5,11,https://twitter.com/RositaAcosta4u/status/1213134211357523968,[],[],0,,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1812,1212749953946341377,1212493568876699649,1577977095000.0,2020-01-02 09:58:15,-500,,""@Minsa_Peru @inmpminsa @Agencia_Andina @noticias_tvperu @RadioNacionalFM ¡¡¡¡Ministerio de Salud NO paga a su personal !!! Este Establecimiento de salud de Chorrillos perenece a Diris Lima Sur -#Minsa , está CERRADO, refieren por falta de pago a personal  https://t.co/09qwUFe8hs"",es,['minsa'],[],1654448173,1654448173,Mjv33Monica,Mónica V,4,9,https://twitter.com/Mjv33Monica/status/1212749953946341377,[],['https://pbs.twimg.com/media/ENSNpsqW4AEUtlv.jpg'],1,https://pbs.twimg.com/media/ENSNpsqW4AEUtlv.jpg,False,0,0,1,,""['#Minsa', 'Peru']"",,,,,,,""[{'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}, {'screen_name': 'inmpminsa', 'name': 'Instituto Nacional Materno Perinatal', 'id': '1166441985928028167'}, {'screen_name': 'Agencia_Andina', 'name': 'Agencia Andina', 'id': '40933920'}, {'screen_name': 'noticias_tvperu', 'name': 'TVPerú Noticias', 'id': '63597537'}, {'screen_name': 'RadioNacionalFM', 'name': 'Nacional', 'id': '112796268'}]"",,,,";;;;;;
"1813,1233404081705713664,1233404081705713664,1582901423000.0,2020-02-28 09:50:23,-500,,#Minsa: No existen casos confirmados de #coronavirus en Perú 📲  https://t.co/6P6yjEPedh ⏩El Ministerio de Salud aseguró que a la fecha no hay casos confirmados de coronavirus en el país. En #Tacna dos casos estuvieron en investigación.,es,""['minsa', 'coronavirus', 'tacna']"",[],213456637,213456637,radiouno_pe,radio uno,5,9,https://twitter.com/radiouno_pe/status/1233404081705713664,['https://bit.ly/2VvPB3m'],[],0,,False,2,0,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1814,1233215687847374848,1233059761832288257,1582856506000.0,2020-02-27 21:21:46,-500,,""@HBenitez_ @Minsa_Peru @EsSaludPeru @MimpPeru @Defensoria_Peru @MuniLima @CutivaluPiura @elbuho_pe @NoticiasONU @pcmperu @Capital967 @RPPNoticias @noticiAmerica #CoronaVirus #influenza #InfeccionesRespiratorias Prevenir Ayuda, seria Bueno que el Gobierno y los Medios Hagan Campaña de Salud Preventiva #ContaminacionAmbiental Juega en contra #Lima en caso de contagio #Virus de infeccion respiratoria #Minsa @noticias_tvperu @larepublica_pe  https://t.co/NF2TDaSdQT"",es,""['coronavirus', 'influenza', 'infeccionesrespiratorias', 'contaminacionambiental', 'lima', 'virus', 'minsa']"",[],761340197644664832,761340197644664832,a_humala,Andres Hume,4,21,https://twitter.com/a_humala/status/1233215687847374848,[],['https://pbs.twimg.com/media/ER1DIEBVAAAzaGb.jpg'],1,https://pbs.twimg.com/media/ER1DIEBVAAAzaGb.jpg,False,2,0,2,,""['#Minsa', 'Peru']"",,,,,,,""[{'screen_name': 'HBenitez_', 'name': 'Heriberto BENÍTEZ', 'id': '3429225185'}, {'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}, {'screen_name': 'EsSaludPeru', 'name': 'EsSalud Perú', 'id': '615541648'}, {'screen_name': 'MimpPeru', 'name': 'Ministerio de la Mujer y Poblaciones Vulnerables', 'id': '475587996'}, {'screen_name': 'Defensoria_Peru', 'name': 'Defensoría Perú', 'id': '107428718'}, {'screen_name': 'MuniLima', 'name': 'Municipalidad de Lima', 'id': '158871696'}, {'screen_name': 'elbuho_pe', 'name': 'El Búho🦉', 'id': '53443209'}, {'screen_name': 'NoticiasONU', 'name': 'Noticias ONU', 'id': '67693913'}, {'screen_name': 'pcmperu', 'name': 'Consejo de Ministros', 'id': '173020528'}, {'screen_name': 'Capital967', 'name': '準備中', 'id': '1391380627920809990'}, {'screen_name': 'RPPNoticias', 'name': 'RPP Noticias', 'id': '9075022'}, {'screen_name': 'noticiAmerica', 'name': 'América Noticias', 'id': '65549291'}]"",,,,";;;;;;
"1815,1233194654482489344,1233194654482489344,1582851491000.0,2020-02-27 19:58:11,-500,,""AHORA │ Próximos a conmemorar el Día de las Enfermedades Raras, la fachada del #Minsa se ilumina de verde, magenta y turquesa para visibilizar este tipo de enfermedades poco frecuentes y que  afectan a cerca de dos millones de personas en el Perú. #RarasPeroNoInvisiblesPerú  https://t.co/fNBonnmuFw"",es,""['minsa', 'rarasperonoinvisiblesperú']"",[],138471254,138471254,Minsa_Peru,Ministerio de Salud,4,19,https://twitter.com/Minsa_Peru/status/1233194654482489344,[],[],1,https://pbs.twimg.com/amplify_video_thumb/1233192994653732865/img/FT8YMy2684AuzYZz.jpg,False,35,1,8,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1816,1233147450577375232,1233147450577375232,1582840237000.0,2020-02-27 16:50:37,-500,,El coronavirus se expande y sería cuestión de tiempo q llegue al Perú. Mas de 30 países tienen infectados. EEUU ya alcanza los 50 casos en cuarentena y se suma Brazil con uno. El sistema de salud debe tener planes de emergencia especificos para combatirlo. #Minsa,es,['minsa'],[],494128170,494128170,OttoGuibovich,Otto Guibovich 🇵🇪,4,16,https://twitter.com/OttoGuibovich/status/1233147450577375232,[],[],0,,False,31,13,8,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1817,1233140986899050500,1233140986899050500,1582838696000.0,2020-02-27 16:24:56,-500,,""El #COVIDー19 ha alertado el mundo desde su aparición. Perú está tomando medidas de precaución. Pero en el interior de nuestro país tenemos un problema mayor: el dengue. Según el #MINSA hay más de 6,000 casos de dengue desde inicio del año hasta ahora, casi todos en la selva.  https://t.co/KGA2HCUwe0"",es,""['covidー19', 'minsa']"",[],760150723854266368,760150723854266368,LaFactoria_Peru,La Factoría,4,16,https://twitter.com/LaFactoria_Peru/status/1233140986899050500,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1233140731419807744/pu/img/QBJY_pBSxohZrRk-.jpg,False,4,0,5,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1818,1233046277748858881,1233046277748858881,1582816116000.0,2020-02-27 10:08:36,-500,,""#Minsa #Coronavirus #Perú """"Dentro del plan de acción, trabajamos en función de escenarios"""", manifestó Juan Herrera Chejo, titular de la Dirección General de Operaciones del Ministerio de Salud (Minsa). ➤ https://t.co/sNWz3Leq30"",es,""['minsa', 'coronavirus', 'perú']"",[],29330019,29330019,lamula,La Mula,4,10,https://twitter.com/lamula/status/1233046277748858881,['http://ow.ly/hXbN30qldHk'],[],0,,False,2,0,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1819,1232804335026704386,1232804335026704386,1582758432000.0,2020-02-26 18:07:12,-500,,""Minsa refuerza acciones contra el dengue en 14 regiones del Perú: """"En todas las regiones se ha instruido a biólogos e inspectores para garantizar el control vectorial, monitoreo y control larvario""""  https://t.co/ujzrFmYHt1 #Minsa #dengue  https://t.co/5rdN2FJ7Hi"",es,""['minsa', 'dengue']"",[],2348878033,2348878033,peruenlanoticia,Noticias Perú 🇵🇪,3,18,https://twitter.com/peruenlanoticia/status/1232804335026704386,['http://dlvr.it/RQpy9M'],['https://pbs.twimg.com/media/ERvNAnmUYAIfLjJ.jpg'],1,https://pbs.twimg.com/media/ERvNAnmUYAIfLjJ.jpg,False,0,0,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1820,1232796081530064903,1232790897672294401,1582756464000.0,2020-02-26 17:34:24,-500,,""@drhuerta @Minsa_Peru @MartinVizcarraC @pcmperu @SuSaludPeru @EsSaludPeru Doctor Huerta cómo la Ministra de Salud @EHinostrozaP va a  afrontar el #Covid19  si actualmente en el #Minsa y  @EsSaludPeru a las #enfermeras les limitan los insumos básicos como mascarillas, gorros y guantes? @NursingNow2020"",es,""['covid19', 'minsa', 'enfermeras']"",[],3325723197,3325723197,rissogricel,Gricel Risso,3,17,https://twitter.com/rissogricel/status/1232796081530064903,[],[],0,,False,3,0,1,,""['#Minsa', 'Peru']"",,,,,,,""[{'screen_name': 'drhuerta', 'name': 'Elmer Huerta', 'id': '15877664'}, {'screen_name': 'Minsa_Peru', 'name': 'Ministerio de Salud', 'id': '138471254'}, {'screen_name': 'MartinVizcarraC', 'name': 'Martín Vizcarra', 'id': '4825296327'}, {'screen_name': 'pcmperu', 'name': 'Consejo de Ministros', 'id': '173020528'}]"",,,,";;;;;;
"1821,1232778472637988864,1232778472637988864,1582752266000.0,2020-02-26 16:24:26,-500,,🏥 | El #Minsa ha implementado ambientes de aislamiento para responder ante posibles casos de pacientes con #coronavirus. La #OMS resaltó que el Perú está siguiendo todas las recomendaciones sanitarias. 🇵🇪 ☑️ Más información ➡️  https://t.co/mPoLYIrUFY  https://t.co/mfO65d6NMa,es,""['minsa', 'coronavirus', 'oms']"",[],138471254,138471254,Minsa_Peru,Ministerio de Salud,3,16,https://twitter.com/Minsa_Peru/status/1232778472637988864,['https://www.gob.pe/es/n/84987'],['https://pbs.twimg.com/media/ERuqZe6XkAUuynf.jpg'],1,https://pbs.twimg.com/media/ERuqZe6XkAUuynf.jpg,False,40,9,26,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1822,1232759699856117772,1232679327592042497,1582747790000.0,2020-02-26 15:09:50,-500,,""@KikeBravoPrado El coronavirus , si tendra ingreso libre a Peru ,No hay control  en las fronteras, mucho menos a las embarcaciones chinas, asi que es un hecho mi queridos Borregos cero protección con el #MINsa"",es,['minsa'],[],122274548,122274548,tuangel007,Donato,3,15,https://twitter.com/tuangel007/status/1232759699856117772,[],[],0,,False,2,0,0,,""['#Minsa', 'Peru']"",,,,,,,""[{'screen_name': 'KikeBravoPrado', 'name': 'Kike Bravo Prado🇵🇪', 'id': '55704833'}]"",,,,";;;;;;
"1823,1232738541316255744,1232738541316255744,1582742746000.0,2020-02-26 13:45:46,-500,,#Coronavirus #Perú #Minsa #INS Los servicios de salud en Arequipa además descartaron la presencia de coronavirus en el barco chino que llego al puerto de Matarani. ➤ https://t.co/LPXooeI3QO,es,""['coronavirus', 'perú', 'minsa', 'ins']"",[],29330019,29330019,lamula,La Mula,3,13,https://twitter.com/lamula/status/1232738541316255744,['http://ow.ly/ziYk30qkZis'],[],0,,False,22,5,12,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1824,1232702784245555200,1232695767879634947,1582734220000.0,2020-02-26 11:23:40,-500,,@Capital967 y cómo obtuvo la información que dice que solo 3 de cada 100 mueren por #Coronavirus? crees q en Lima matará solo 3/100? ridiculeces! acá morirán 40 de 100 infectados! tenemos gente que ni bien nutrida está y no tienen los recursos para salvarse! #alerta #minsa #peru #lima,es,""['coronavirus', 'alerta', 'minsa', 'peru', 'lima']"",[],1230191483053117440,1230191483053117440,CrossOver_Feel,HiperCrossOver,3,11,https://twitter.com/CrossOver_Feel/status/1232702784245555200,[],[],0,,False,3,0,0,,""['#Minsa', 'Peru']"",,,,,,,""[{'screen_name': 'Capital967', 'name': '準備中', 'id': '1391380627920809990'}]"",,,,";;;;;;
"1825,1232452139911270400,1232452131925266433,1582674462000.0,2020-02-25 18:47:42,-500,,""Ministra @EHinostrozaP: No existen casos confirmados de #coronavirus en el Perú. De presentarse, contamos con los insumos de detección, control de infecciones y bioseguridad. Además, los laboratorios moleculares del #Minsa están preparados para la detección oportuna de casos."",es,""['coronavirus', 'minsa']"",[],138471254,138471254,Minsa_Peru,Ministerio de Salud,2,18,https://twitter.com/Minsa_Peru/status/1232452139911270400,[],[],0,,False,20,8,6,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1826,1232345046655041538,1232345046655041538,1582648929000.0,2020-02-25 11:42:09,-500,,""@ougarteu Buenos días. Es muy probable que tengamos casos del coronavirus en nuestro país ( Y cuando eso pase, espero que sea casos aislados). De que manera el sector salud puede prevenir un brote?     #coronavirus #Lima #Peru #brote #Minsa"",es,""['coronavirus', 'lima', 'peru', 'brote', 'minsa']"",[],66925007,66925007,yakisa,moon,2,11,https://twitter.com/yakisa/status/1232345046655041538,[],[],0,,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1827,1255582208196214784,1255582208196214784,1588189100000.0,2020-04-29 14:38:20,-500,,""#Dia45 #Covid19 #Minsa #Perú En medio de la controversia por el subregitro de víctimas, el Gobierno remarcó que la letalidad del virus alcanza el 7% en promedio del total de personas infectadas en el mundo, mientras que en el país es de 2.74%. ➤ https://t.co/o9ptpAcWpF"",es,""['dia45', 'covid19', 'minsa', 'perú']"",[],29330019,29330019,lamula,La Mula,3,14,https://twitter.com/lamula/status/1255582208196214784,['http://t.ly/De6C'],[],0,,False,15,1,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1828,1255374745551417345,1255374745551417345,1588139637000.0,2020-04-29 00:53:57,-500,,CORONAVIRUS PERÚ | #Empresario #Ventilador #Minsa #Covid19  EMPRESARIO COMPRA SU PROPIO VENTILADOR MECÁNICO PERO EL MINSA LE NIEGA PERMISO  El empresario peruano Matías Rojas Bruce al tener una condición médica de…  https://t.co/jneGIuQZuP,es,""['empresario', 'ventilador', 'minsa', 'covid19']"",[],326783301,326783301,1EnfoqueDigital,Darío,3,0,https://twitter.com/1EnfoqueDigital/status/1255374745551417345,['https://www.instagram.com/p/B_jcMwIlCEq/?igshid=1ickv7ey1kt25'],[],0,,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1829,1255331943815753731,1255331943815753731,1588129433000.0,2020-04-28 22:03:53,-500,,""#Expreso pregunta a #Vizcarra:”Según #IDL, el número de fallecidos por coronavirus solo en Lima y Callao asciende a 1073, mientras que el #MINSA ha reportado 782 muertos en todo el Perú. ¿A qué se debe este subregistro?"",es,""['expreso', 'vizcarra', 'idl', 'minsa']"",[],4452890315,4452890315,JBCPERU,José Barba Caballero,2,22,https://twitter.com/JBCPERU/status/1255331943815753731,[],[],0,,False,283,10,113,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1830,1255282236439609344,1255282236439609344,1588117581000.0,2020-04-28 18:46:21,-500,,""#gigi #PaltaEmocionada """"Pilar Mazzetti"""" """"King Kong"""" #COVID_19 #Dia44 #Zamora #Gorriti #Minsa Así vamos Perú y no duden que pasaremos a China, si seguimos así. Es lamentable...  https://t.co/WK8YC4AE9y"",es,""['gigi', 'paltaemocionada', 'covid_19', 'dia44', 'zamora', 'gorriti', 'minsa']"",[],231452507,231452507,jama_pepe,JOSE MORALES,2,18,https://twitter.com/jama_pepe/status/1255282236439609344,[],['https://pbs.twimg.com/media/EWun94RWkAUmlDP.jpg'],1,https://pbs.twimg.com/media/EWun94RWkAUmlDP.jpg,False,0,0,1,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1831,1255281141751451648,1255281141751451648,1588117320000.0,2020-04-28 18:42:00,-500,,""#Covid19 #Minsa  Respecto a la contabilización de fallecidos por COVID-19 en Perú, el ministro expresó que le llamó la atención el artículo donde """"se desliza la duda y sospecha que si los datos del Minsa son poco transparentes o manipulados""""  https://t.co/l9hfZ59Rab"",es,""['covid19', 'minsa']"",[],29330019,29330019,lamula,La Mula,2,18,https://twitter.com/lamula/status/1255281141751451648,['https://bit.ly/2YdhD55'],[],0,,False,8,1,2,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1832,1255260307171299329,1255260307171299329,1588112353000.0,2020-04-28 17:19:13,-500,,""🚨 CORONAVIRUS EN PERÚ: A 854 SE ELEVÓ EL NÚMERO DE FALLECIDOS Hay 31,190 casos confirmados en el día 44 del estado de emergencia, informa el #Minsa #Coronavirus #COVID19  https://t.co/fQknkz7Kpq"",es,""['minsa', 'coronavirus', 'covid19']"",[],1055012168528203777,1055012168528203777,PeruanosN,PeruanosNews,2,17,https://twitter.com/PeruanosN/status/1255260307171299329,['https://pst.cr/2x4uH'],[],0,,False,0,1,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1833,1255249709272387585,1255249709272387585,1588109826000.0,2020-04-28 16:37:06,-500,,#Minsa  🔴 Se elevan a 31.190 los casos confirmados y 854 fallecidos por #coronavirus en #Perú  #PBODigital  #Butters #MinistroDeSalud #COVID19 #URGENTE #LoÚltimo #DiegoRomero #Morán  https://t.co/Hj6lebQfjP,es,""['minsa', 'coronavirus', 'perú', 'pbodigital', 'butters', 'ministrodesalud', 'covid19', 'urgente', 'loúltimo', 'diegoromero', 'morán']"",[],2401702404,2401702404,PBOPeru,PBO,2,16,https://twitter.com/PBOPeru/status/1255249709272387585,[],['https://pbs.twimg.com/media/EWuK5m9WAAgU6b7.jpg'],1,https://pbs.twimg.com/media/EWuK5m9WAAgU6b7.jpg,False,21,3,9,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1834,1255229352549236736,1255229352549236736,1588104973000.0,2020-04-28 15:16:13,-500,,""A pesar que no hay un conteo preciso de los fallecidos por parte del #Minsa en el #Perú.   En las regiones el problema también es otro y más serio, a la población se el agota la conciencia y sus recursos.   El hambre apropia más fuerte que el virus."",es,""['minsa', 'perú']"",[],935980562254352385,935980562254352385,CharlieSnchezC1,Charlie Sánchez Carrasco,2,15,https://twitter.com/CharlieSnchezC1/status/1255229352549236736,[],[],0,,False,0,1,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
"1835,1255223724896407557,1255223724896407557,1588103631000.0,2020-04-28 14:53:51,-500,,""#Minsa pa cuando actualizan ? """"sala situacional covid 19 peru"""""",es,['minsa'],[],110864887,110864887,Madsoul_dc,ElBarcitoDeMadsoul,2,14,https://twitter.com/Madsoul_dc/status/1255223724896407557,[],[],0,,False,0,0,0,,""['#Minsa', 'Peru']"",,,,,,,[],,,,";;;;;;
